id,vocal_channel,emotion,emotional_intensity,repetition,gender,mfcc_mean,mfcc_var,chroma_mean,chroma_var,spectral_contrast_mean,zcr_mean,rms_mean,tempo,duration
03-01-01-01-01-01-12.wav,speech,neutral,normal,1,female,-49.211152186760536,2011.7995763925405,0.5024068281054497,0.11451119060317676,15.749836841439615,0.065126122617302,0.0025046200025826,[85.22727273],3.636958333333333
03-01-01-01-01-01-13.wav,speech,neutral,normal,1,male,-49.60426240815566,2343.560161590576,0.649205302198728,0.07929121144115919,13.874892384399205,0.0634798395553691,0.0017711211694404,[117.1875],3.169833333333333
03-01-01-01-01-01-14.wav,speech,neutral,normal,1,female,-56.330617297154205,2500.6899769122783,0.41089582194884616,0.1342628623048464,14.513883509556111,0.0493298864072085,0.0010788524523377,[130.81395349],3.470125
03-01-01-01-01-01-15.wav,speech,neutral,normal,1,male,-42.9541611969471,2766.8080661480244,0.5852598498264948,0.07839992269873615,14.89938628051507,0.0649923976463607,0.0040446165949106,[106.13207547],3.370041666666667
03-01-01-01-01-01-16.wav,speech,neutral,normal,1,female,-48.42625756447132,2153.011032104492,0.43104291210571927,0.1254145751396815,15.32655301636042,0.0565488114316239,0.002740011550486,[119.68085106],3.7370625
03-01-01-01-01-01-17.wav,speech,neutral,normal,1,male,-38.74884018645837,2342.7658896813027,0.6245626757542292,0.085429021778206,15.304164921289182,0.0481703016493055,0.0037357655819505,[85.22727273],3.8371666666666666
03-01-01-01-01-01-18.wav,speech,neutral,normal,1,female,-54.23543414588158,2673.27512550354,0.5201258435845375,0.10574486603339507,14.318741927251526,0.0323059456480061,0.0017125234007835,[90.72580645],3.470145833333333
03-01-01-01-01-01-19.wav,speech,neutral,normal,1,male,-45.84642276626367,2500.034884526179,0.5998299866914749,0.09176338960727048,14.953266240087752,0.0425747255735759,0.0021314725745469,[170.45454545],3.370041666666667
03-01-01-01-01-01-20.wav,speech,neutral,normal,1,female,-56.289516013402206,2599.865819490873,0.38033634672562283,0.13030352257192132,14.867587011550247,0.0466578196894171,0.0014758858596906,[137.19512195],3.470125
03-01-01-01-01-01-21.wav,speech,neutral,normal,1,male,-39.79877153726724,2369.119854560265,0.5789540360371271,0.08639770932495588,14.899269602225527,0.0580552842881944,0.0053032170981168,[144.23076923],3.8371666666666666
03-01-01-01-01-01-22.wav,speech,neutral,normal,1,female,-50.76671825005458,2691.980246910682,0.5119644577304522,0.10170852020382877,15.992981884672417,0.0612785809200879,0.0021420095581561,[102.27272727],3.636979166666667
03-01-01-01-01-01-23.wav,speech,neutral,normal,1,male,-45.48703236763294,2999.124616769644,0.530707890788714,0.0954817272722721,15.535360518802497,0.0620883118872549,0.0044173835776746,[119.68085106],3.8037916666666662
03-01-01-01-01-01-24.wav,speech,neutral,normal,1,female,-54.06469897123483,1915.3833764883188,0.39531255265076953,0.1291132799039284,15.852399580822935,0.0484647202765804,0.0024016075767576,[127.84090909],3.703708333333333
03-01-01-01-01-02-01.wav,speech,neutral,normal,2,male,-48.10166680812836,2595.7440396822417,0.6295679360628128,0.07667570219685627,13.987218102582602,0.0529044154353035,0.0022580325603485,[106.13207547],3.3366666666666664
03-01-01-01-01-02-02.wav,speech,neutral,normal,2,female,-48.517586139532234,2543.58462201632,0.5093160917361578,0.1232452479501565,14.602757698508698,0.0599358011279585,0.0033259117044508,[125.],3.6036041666666665
03-01-01-01-01-02-03.wav,speech,neutral,normal,2,male,-40.913791496020096,2219.4048385620117,0.572212333480517,0.0894982479512691,15.089757719316532,0.0772419381648936,0.0035244384780526,[125.],3.5035
03-01-01-01-01-02-04.wav,speech,neutral,normal,2,female,-54.71033244981216,2671.365000798152,0.3906653548280398,0.121535861864686,15.380269085612278,0.0519772300237341,0.0026024605613201,[165.44117647],3.370041666666667
03-01-01-01-01-02-05.wav,speech,neutral,normal,2,male,-47.72293591957826,2425.6632127028247,0.5520344326893488,0.05926347648104029,14.290806331839997,0.0630255109054252,0.0011632121168076,[100.44642857],3.636979166666667
03-01-01-01-01-02-06.wav,speech,neutral,normal,2,female,-52.25566352531314,2382.323226928711,0.49386141697565716,0.10664616276820497,16.022464836297086,0.0705840883875739,0.0019414107082411,[96.98275862],3.6036041666666665
03-01-01-01-01-02-07.wav,speech,neutral,normal,2,male,-42.23972007403007,2373.47141295213,0.56063645084699,0.08385427668690677,15.52091791179883,0.0746687346813725,0.0027105731423944,[93.75],3.8038125
03-01-01-01-01-02-08.wav,speech,neutral,normal,2,female,-44.28494659753946,2324.828768803523,0.5631644353270531,0.1029481533914804,15.530732924570653,0.0534002130681818,0.0024597663432359,[133.92857143],3.636979166666667
03-01-01-01-01-02-09.wav,speech,neutral,normal,2,male,-49.41551029395599,2089.288470341609,0.6578732331593832,0.06863180858393507,13.591342857893462,0.049527291839701,0.0008929928299039,[152.02702703],3.203208333333333
03-01-01-01-01-02-10.wav,speech,neutral,normal,2,female,-39.9203842649093,2102.059360797589,0.45122335602839786,0.08720199577510356,16.61849033232516,0.1095241970486111,0.0075411610305309,[106.13207547],3.8371666666666666
03-01-01-01-01-02-11.wav,speech,neutral,normal,2,male,-43.75997912425261,2585.983617929312,0.6480349252621332,0.0874983506898085,14.465478429525087,0.0567027088702749,0.0024167217779904,[187.5],3.1031041666666668
03-01-01-01-01-02-12.wav,speech,neutral,normal,2,female,-49.579357708875946,2420.375501192533,0.5464945584535599,0.10064303129911419,15.291982482201373,0.0581039980233433,0.002407886320725,[140.625],3.536875
03-01-01-01-01-02-13.wav,speech,neutral,normal,2,male,-49.26055171398016,2392.5719472444976,0.6366913368304571,0.08465281066795188,13.68231370918433,0.0655967737749169,0.0018435110105201,[193.96551724],3.2031875
03-01-01-01-01-02-14.wav,speech,neutral,normal,2,female,-55.20610769494222,2267.660923591027,0.47782165308793384,0.12307674810290335,14.131663031507946,0.0555486222044728,0.0009951050160452,[133.92857143],3.3366666666666664
03-01-01-01-01-02-15.wav,speech,neutral,normal,2,male,-42.5583072704478,2602.955601031964,0.6139932622512182,0.08190506510436531,14.508837431688379,0.0588567869582043,0.0032937254291027,[96.98275862],3.4367708333333336
03-01-01-01-01-02-16.wav,speech,neutral,normal,2,female,-48.82763405946585,2434.938051663912,0.4470771923661232,0.12196836868921912,15.16309250709842,0.0550227586360398,0.0029003655072301,[119.68085106],3.7370833333333335
03-01-01-01-01-02-17.wav,speech,neutral,normal,2,male,-40.39819450561817,2490.129116351788,0.6471583445866903,0.07592251058667894,14.520105838980184,0.0435416270896656,0.0036191355902701,[160.71428571],3.5035
03-01-01-01-01-02-18.wav,speech,neutral,normal,2,female,-53.42615346266673,2659.703681065486,0.498888502518336,0.11182470868031182,14.450679557832206,0.0277173145707831,0.0019728655461221,[144.23076923],3.536875
03-01-01-01-01-02-19.wav,speech,neutral,normal,2,male,-45.70588954595419,2547.854790320763,0.5706170250972112,0.09558977248768008,15.159221930803046,0.044512296977796,0.0020879413932561,[81.52173913],3.2365625
03-01-01-01-01-02-20.wav,speech,neutral,normal,2,female,-55.18126670285486,2829.697594862718,0.4091711814204852,0.13144618334869543,15.358133058075492,0.0525405200559701,0.0020670203957706,[130.81395349],3.5702291666666666
03-01-01-01-01-02-21.wav,speech,neutral,normal,2,male,-38.960824648061624,2218.5781792860766,0.588357537984848,0.08858698171873881,14.883636800600792,0.0600455030998659,0.0051307529211044,[165.44117647],3.970625
03-01-01-01-01-02-22.wav,speech,neutral,normal,2,female,-49.80347703053401,2082.237798837515,0.5082935417691866,0.09894529978434241,15.784285394368778,0.0670109326625387,0.0023582391440868,[98.68421053],3.4367708333333336
03-01-01-01-01-02-23.wav,speech,neutral,normal,2,male,-42.727193878247185,2921.6367102402905,0.5891347328821818,0.09100419407089548,15.121052676641497,0.0611826144052706,0.0051183877512812,[137.19512195],3.7370625
03-01-01-01-01-02-24.wav,speech,neutral,normal,2,female,-55.21025931605926,2300.500734769381,0.44322118659814197,0.1265011547754208,15.346047090011416,0.0545342856488269,0.00222048163414,[122.2826087],3.636958333333333
03-01-01-01-02-01-01.wav,speech,neutral,normal,1,male,-48.16373526133024,2771.7770385742188,0.619984487692515,0.07760107889771457,13.965413900169443,0.0466268831433224,0.0027071814984083,[82.72058824],3.2699166666666666
03-01-01-01-02-01-02.wav,speech,neutral,normal,1,female,-46.74950430943416,2535.9394384530874,0.5231840337316195,0.11792180997629957,14.49592553203892,0.0642462261652542,0.0051298532634973,[170.45454545],3.7704166666666663
03-01-01-01-02-01-03.wav,speech,neutral,normal,1,male,-44.60326425731182,2966.4839231050933,0.5137657249967257,0.10016983126600582,14.905265069591435,0.0724348166793313,0.0040813391096889,[170.45454545],3.5035
03-01-01-01-02-01-04.wav,speech,neutral,normal,1,female,-55.54436519971261,2694.450369027945,0.3637530754009883,0.13230961064497626,14.907259357245357,0.0492368816164495,0.0025009659584611,[137.19512195],3.2699375
03-01-01-01-02-01-05.wav,speech,neutral,normal,1,male,-46.137144620601944,2513.688152900109,0.5454227377971014,0.08062841308613616,14.7372425129402,0.0630335856958762,0.0020315570291131,[77.05479452],3.103083333333333
03-01-01-01-02-01-06.wav,speech,neutral,normal,1,female,-52.317684231325984,2421.5525674086352,0.4725293119748433,0.11004615575075145,15.723631462325894,0.0651748657226562,0.0020908745937049,[70.3125],3.403395833333333
03-01-01-01-02-01-07.wav,speech,neutral,normal,1,male,-44.07213657177412,2486.3650010915903,0.5504667311906815,0.08422503061592573,15.570302040253521,0.0825648356958762,0.0030482374131679,[200.89285714],4.137458333333333
03-01-01-01-02-01-08.wav,speech,neutral,normal,1,female,-44.96161062041154,2539.586319556603,0.5356593951582909,0.09710245455304778,15.542494925413566,0.0623735175075301,0.0028752465732395,[208.33333333],3.536854166666666
03-01-01-01-02-01-09.wav,speech,neutral,normal,1,male,-49.735934477586014,2297.3757203909067,0.6231627315282822,0.08713911660015582,13.119838018188487,0.0592676717252396,0.0009723395342007,[144.23076923],3.3366666666666664
03-01-01-01-02-01-10.wav,speech,neutral,normal,1,female,-40.21243969322397,1998.8595845149114,0.43033042053381604,0.10777784511446951,17.454142914674474,0.0953998620014245,0.0113262943923473,[187.5],3.7370625
03-01-01-01-02-01-11.wav,speech,neutral,normal,1,male,-44.421556665347175,2681.0534764803374,0.6540594597657522,0.07994163129478689,14.230844603419971,0.0529566159676079,0.0021423553116619,[61.14130435],3.203208333333333
03-01-01-01-02-01-12.wav,speech,neutral,normal,1,female,-47.548962253790634,2494.479912977952,0.5012462635835012,0.10267218326528864,16.141727489441084,0.0807282035872781,0.0033768811263144,[93.75],3.6036041666666665
03-01-01-01-02-01-13.wav,speech,neutral,normal,1,male,-49.48558499262883,2498.1666952279897,0.6400588403145472,0.08753525341550505,14.048449172597342,0.0649007161458333,0.0019020388135686,[71.20253165],3.069729166666667
03-01-01-01-02-01-14.wav,speech,neutral,normal,1,female,-55.220176238280075,2741.4516035226675,0.4676323210199674,0.1286130870381991,14.408570872827383,0.0624805286618098,0.0015147649683058,[52.57009346],3.470145833333333
03-01-01-01-02-01-15.wav,speech,neutral,normal,1,male,-40.831803870888855,2841.948403578538,0.6328597267468771,0.08397306005160009,14.484002302766669,0.0568734278250774,0.0040830518119037,[76.01351351],3.43675
03-01-01-01-02-01-16.wav,speech,neutral,normal,1,female,-46.912932694244844,2676.1838813194863,0.4963698883851369,0.11394941620528694,15.505668969031962,0.068928554918639,0.0045655625872313,[216.34615385],3.6036041666666665
03-01-01-01-02-01-17.wav,speech,neutral,normal,1,male,-39.566931715378395,2891.751692551833,0.628621056675911,0.08057344549645974,15.115871161291597,0.0537777236892097,0.0045415628701448,[104.16666667],3.5035
03-01-01-01-02-01-18.wav,speech,neutral,normal,1,female,-55.30019946281727,2868.320014366737,0.5641904299457868,0.11865449075897531,13.730867449766356,0.0374958061733128,0.0017866481794044,[216.34615385],3.470125
03-01-01-01-02-01-19.wav,speech,neutral,normal,1,male,-45.29888503368084,2670.763092627892,0.575439045826594,0.09195334619532027,15.239908919318026,0.0586889102436102,0.0020711373072117,[76.01351351],3.3366666666666664
03-01-01-01-02-01-20.wav,speech,neutral,normal,1,female,-55.26073460854017,2836.736360990084,0.3892621497313182,0.1364550193150838,15.42148613606056,0.0538091984326625,0.0018374677747488,[73.05194805],3.4367708333333336
03-01-01-01-02-01-21.wav,speech,neutral,normal,1,male,-40.565416193925415,2841.253841106708,0.5789879510800043,0.08404616825282568,14.622290176468137,0.0555614945451183,0.0061631188727915,[152.02702703],3.6036041666666665
03-01-01-01-02-01-22.wav,speech,neutral,normal,1,female,-50.131391737896664,2644.5265831580527,0.5331259220838547,0.1064198284099499,15.859749674119135,0.0592857225406804,0.0026339574251323,[114.79591837],3.603583333333333
03-01-01-01-02-01-23.wav,speech,neutral,normal,1,male,-44.82905635008445,3068.227870941162,0.5857842812935511,0.08893538887302076,15.535296073389857,0.0539175724637681,0.0056930654682219,[56.81818182],3.670333333333333
03-01-01-01-02-01-24.wav,speech,neutral,normal,1,female,-53.317219431583695,2298.8780074486367,0.38561878601710003,0.12787655927240846,15.443443262607559,0.0513253757331378,0.0028156542684882,[140.625],3.636979166666667
03-01-01-01-02-02-01.wav,speech,neutral,normal,2,male,-47.469709057074326,2654.7406762930063,0.6126071065664291,0.0692451940849423,14.305108431237224,0.0538354656040268,0.0025207684375345,[66.17647059],3.169833333333333
03-01-01-01-02-02-02.wav,speech,neutral,normal,2,female,-48.81769780012277,2750.1830197847808,0.4889901354908943,0.11777667204538977,14.77165018318827,0.070465629622781,0.0046854112297296,[181.4516129],3.603583333333333
03-01-01-01-02-02-03.wav,speech,neutral,normal,2,male,-44.39663189191084,2764.067479940561,0.5347797349095345,0.08615278825163836,15.588135991942535,0.1021691070743865,0.004365068860352,[69.44444444],3.470145833333333
03-01-01-01-02-02-04.wav,speech,neutral,normal,2,female,-56.371183986847214,2913.9256756122295,0.37306127697229385,0.12889435266455013,14.488830492842792,0.0526315789473684,0.0020989431068301,[82.72058824],3.2365625
03-01-01-01-02-02-05.wav,speech,neutral,normal,2,male,-47.36158320078483,2475.8569198021523,0.6106334427992502,0.0853265294184287,14.24045020377956,0.0700524685650887,0.0016613567713648,[125.],3.6036041666666665
03-01-01-01-02-02-06.wav,speech,neutral,normal,2,female,-53.49099043699411,2552.667878664457,0.48730626702308655,0.10536815598607059,15.38000586224589,0.0672951335139318,0.00208819238469,[68.59756098],3.4367708333333336
03-01-01-01-02-02-07.wav,speech,neutral,normal,2,male,-42.474549807035004,2426.8507631742036,0.5701794226964315,0.07689863505462803,15.339062929253531,0.0899939903846153,0.0024470202624797,[193.96551724],3.7370625
03-01-01-01-02-02-08.wav,speech,neutral,normal,2,female,-43.97468345698256,2365.625684298002,0.5721785922845205,0.10398383811116214,15.465401309041923,0.0510558154445288,0.0027242314536124,[200.89285714],3.5035
03-01-01-01-02-02-09.wav,speech,neutral,normal,2,male,-49.31608520104335,2173.7105372502256,0.6043226222197214,0.091792290409406,13.020377748922346,0.0491959421258223,0.0010594014311209,[156.25],3.2365833333333334
03-01-01-01-02-02-10.wav,speech,neutral,normal,2,female,-40.7502584365698,2368.8885897122896,0.48722820232311886,0.10438147497673826,16.73608750120079,0.1020337975543478,0.0077036153525114,[193.96551724],3.670333333333333
03-01-01-01-02-02-11.wav,speech,neutral,normal,2,male,-41.75890825803463,2787.7031279343823,0.6431336402893066,0.07425479777157303,14.41698201665467,0.0514956480704698,0.0022323923185467,[61.81318681],3.169833333333333
03-01-01-01-02-02-12.wav,speech,neutral,normal,2,female,-48.21762241767003,2693.375634120061,0.556691455344359,0.10018558676044144,16.05448318061034,0.0718675540689149,0.0030152914114296,[61.14130435],3.636979166666667
03-01-01-01-02-02-13.wav,speech,neutral,normal,2,male,-49.360559213619965,2825.2103344843936,0.6320728411277136,0.08678566602369146,14.311032046741872,0.0707709878177966,0.0023285539355129,[96.98275862],3.136458333333333
03-01-01-01-02-02-14.wav,speech,neutral,normal,2,female,-55.124253204235664,2705.5007107074443,0.4735095252593358,0.1335031073540449,13.999742539365206,0.0598589085820895,0.0015811021439731,[187.5],3.5702291666666666
03-01-01-01-02-02-15.wav,speech,neutral,normal,2,male,-41.16683185387116,2745.1976828941933,0.6101780782143275,0.09005051106214519,15.064835616836941,0.0559539794921875,0.0040986025705933,[73.05194805],3.403395833333333
03-01-01-01-02-02-16.wav,speech,neutral,normal,2,female,-47.78047304428541,2282.5050691457895,0.4177889972925186,0.1276027529189984,15.063964057433035,0.070000583022388,0.004280294291675,[86.53846154],3.5702291666666666
03-01-01-01-02-02-17.wav,speech,neutral,normal,2,male,-39.044212047870346,2457.152164752667,0.5689641460776329,0.08382741827517744,15.506098049339569,0.0507992235429447,0.0044153449125587,[53.06603774],3.470125
03-01-01-01-02-02-18.wav,speech,neutral,normal,2,female,-55.58641547423143,3034.1649668766904,0.5443878720204035,0.10950074655314283,14.505075682625042,0.0338187188458588,0.0018800840480253,[53.57142857],3.470145833333333
03-01-01-01-02-02-19.wav,speech,neutral,normal,2,male,-46.244860942547135,2586.983309819148,0.5986133242646853,0.08675721536080037,15.45031475635617,0.0544150075604838,0.0023946019355207,[77.05479452],3.3032916666666665
03-01-01-01-02-02-20.wav,speech,neutral,normal,2,female,-55.32035707510435,2779.1500886770395,0.40977324297030765,0.13458811553816,15.800611861456568,0.055919968938253,0.0020427063573151,[193.96551724],3.536875
03-01-01-01-02-02-21.wav,speech,neutral,normal,2,male,-41.05153120251802,2568.418062063364,0.5876451979080836,0.0834986455738544,14.468718135483511,0.0547370357789855,0.0049266829155385,[170.45454545],3.670333333333333
03-01-01-01-02-02-22.wav,speech,neutral,normal,2,female,-49.84176398240603,2442.741598862868,0.5113698169589043,0.1019700355827808,15.73216129722468,0.0727391989834337,0.00244164140895,[130.81395349],3.536854166666666
03-01-01-01-02-02-23.wav,speech,neutral,normal,2,male,-43.603911373477715,2978.30184672429,0.5549458563327789,0.10181780594090617,15.354624358423994,0.0510999891493055,0.0056739901192486,[181.4516129],3.8371666666666666
03-01-01-01-02-02-24.wav,speech,neutral,normal,2,female,-53.75410909836109,2292.9431146474985,0.44117120405038196,0.12903348666926223,15.542960832052929,0.0587772166235207,0.0033128520008176,[81.52173913],3.6036041666666665
03-01-02-01-01-01-01.wav,speech,calm,normal,1,male,-50.45667896820949,2704.249290759747,0.6082432866096497,0.08538337486485635,13.867634160648274,0.0459293227597891,0.0015786954900249,[112.5],3.536854166666666
03-01-02-01-01-01-02.wav,speech,calm,normal,1,female,-48.787515310140755,2489.016230069674,0.4982161223888397,0.1104192274312178,15.107735572837239,0.0628987630208333,0.0031098385807126,[100.44642857],3.8371666666666666
03-01-02-01-01-01-03.wav,speech,calm,normal,1,male,-43.38063805836897,2700.72627551739,0.49331631263097125,0.10428779448072112,14.861018927774294,0.0561550564236111,0.0026532232295721,[112.5],3.8371666666666666
03-01-02-01-01-01-04.wav,speech,calm,normal,1,female,-51.55703070989022,2223.9681549072266,0.40833377589782077,0.11834808376928167,15.725679406863572,0.0594171262254902,0.0026316558942198,[122.2826087],3.8037916666666662
03-01-02-01-01-01-05.wav,speech,calm,normal,1,male,-47.569347097323494,2135.571577218863,0.6106027315060297,0.08500367868691681,14.10551309878267,0.0554231427275725,0.0010454285657033,[80.35714286],4.037354166666667
03-01-02-01-01-01-06.wav,speech,calm,normal,1,female,-54.25252416729927,1762.7947593102087,0.4983682334423065,0.10663887858390804,15.035706709815765,0.0467976995382585,0.0008249548845924,[106.13207547],4.037354166666667
03-01-02-01-01-01-07.wav,speech,calm,normal,1,male,-45.59939554104438,2172.0061909602236,0.5273427118857702,0.10559139773249625,14.45715177000742,0.0588978024348159,0.0016798395663499,[144.23076923],3.470125
03-01-02-01-01-01-08.wav,speech,calm,normal,1,female,-45.26719773732699,2283.243243877704,0.5605329597989718,0.08888984782000381,15.075312194314604,0.0566955205251479,0.0016630144091323,[148.02631579],3.6036041666666665
03-01-02-01-01-01-09.wav,speech,calm,normal,1,male,-48.97112028415386,2010.8524668766902,0.6542550275723139,0.05678992159664628,13.44816869878069,0.0521790135782747,0.0008997881668619,[152.02702703],3.3366666666666664
03-01-02-01-01-01-10.wav,speech,calm,normal,1,female,-39.577812231504,1686.1974358191858,0.440100925664107,0.09232120495289559,17.061005770572454,0.1296131646455224,0.0077925026416778,[108.17307692],3.5702291666666666
03-01-02-01-01-01-11.wav,speech,calm,normal,1,male,-44.23006365849422,2331.5352008526143,0.6947116553783417,0.0605727300668756,13.977818931475586,0.0517975748167752,0.0010753199458122,[156.25],3.2699166666666666
03-01-02-01-01-01-12.wav,speech,calm,normal,1,female,-47.56796344885459,2351.9540273226226,0.5205011318127314,0.10811865081389743,15.447222024779762,0.0598702759125344,0.0028624404221773,[96.98275862],3.870520833333333
03-01-02-01-01-01-13.wav,speech,calm,normal,1,male,-47.42033884616998,2549.8938099787783,0.6413312902053198,0.0780439699689547,14.10422053687673,0.0610068044354838,0.0015346013242378,[181.4516129],3.3032916666666665
03-01-02-01-01-01-14.wav,speech,calm,normal,1,female,-55.22068584423799,1772.4880285996658,0.3899178480108579,0.13027247848610082,16.098207836240487,0.0424888154380341,0.0015110791428014,[125.],3.7370625
03-01-02-01-01-01-15.wav,speech,calm,normal,1,male,-41.66397148141494,2287.8855455838716,0.6098526815573374,0.07860420737415548,14.65129705125486,0.0499300373134328,0.0023771363776177,[65.40697674],3.57025
03-01-02-01-01-01-16.wav,speech,calm,normal,1,female,-51.64554923543563,2487.0656826312725,0.3934441606203715,0.12239977158606048,15.143386766524268,0.0471219468390804,0.0021754750050604,[106.13207547],3.7036875
03-01-02-01-01-01-17.wav,speech,calm,normal,1,male,-41.34617203474045,2233.5552488473745,0.6307777613401413,0.08254862359414493,14.533820152308362,0.0481112865691489,0.0033844416029751,[78.125],3.5035
03-01-02-01-01-01-18.wav,speech,calm,normal,1,female,-51.13749662270913,2296.273773486798,0.5387234315276146,0.11697548131148018,14.037415254847085,0.038307611196319,0.0025185339618474,[137.19512195],3.470125
03-01-02-01-01-01-19.wav,speech,calm,normal,1,male,-46.2505666911602,2149.181003277118,0.6094322353601456,0.0817094997813304,14.43296476286164,0.0545219089673913,0.0011304887011647,[122.2826087],3.670333333333333
03-01-02-01-01-01-20.wav,speech,calm,normal,1,female,-61.1260754099259,3101.012049454909,0.40547524640957516,0.12902167191108066,14.436941976492815,0.0429214969758064,0.0007822797633707,[127.84090909],3.636958333333333
03-01-02-01-01-01-21.wav,speech,calm,normal,1,male,-40.34381988701912,2089.6226184551533,0.5884020353356997,0.07823120119671022,14.772992288785288,0.0552762718502638,0.0034581010695546,[119.68085106],4.037375
03-01-02-01-01-01-22.wav,speech,calm,normal,1,female,-51.212653091320625,2260.3202045147236,0.5418586879968643,0.10290719444553054,14.953192296893956,0.068871187876506,0.0015098478179425,[140.625],3.536854166666666
03-01-02-01-01-01-23.wav,speech,calm,normal,1,male,-46.12253228288431,2418.082522759071,0.6306740840276083,0.07174076512455935,13.975923641620941,0.0549336042225201,0.0024675244931131,[140.625],3.970625
03-01-02-01-01-01-24.wav,speech,calm,normal,1,female,-57.84040854985897,2199.8499151376577,0.4218435113628705,0.12194882954160373,14.61650140653749,0.0520959654850746,0.0013203675625845,[140.625],3.5702291666666666
03-01-02-01-01-02-01.wav,speech,calm,normal,2,male,-48.42702365838564,2350.797495328463,0.6440442899862925,0.07310296284655725,13.457371533696627,0.0330384384245562,0.0016762056620791,[106.13207547],3.603583333333333
03-01-02-01-01-02-02.wav,speech,calm,normal,2,female,-49.39957050291392,2277.246839083158,0.42949705322583515,0.12486827808121838,15.418547416780749,0.0495878179022606,0.0031890121754258,[187.5],4.004
03-01-02-01-01-02-03.wav,speech,calm,normal,2,male,-44.23259991865892,2758.9584509042593,0.4334212491909663,0.10878387528161204,15.111262176403043,0.0548238292378917,0.0028161404188722,[108.17307692],3.7370625
03-01-02-01-01-02-04.wav,speech,calm,normal,2,female,-51.80897003870744,2663.914617098295,0.40889790157477063,0.11562856224675971,15.071712847207255,0.0554067062856125,0.0028494975995272,[156.25],3.7370625
03-01-02-01-01-02-05.wav,speech,calm,normal,2,male,-49.850179005127686,2109.4983637883115,0.6376983374357224,0.0741667281836271,13.792273017672837,0.0620789366883116,0.000662991660647,[181.4516129],4.104104166666667
03-01-02-01-01-02-06.wav,speech,calm,normal,2,female,-52.976981380811104,1546.308960547814,0.4888983393708865,0.10197597742080687,15.96919380405429,0.0497057629870129,0.0009500517626293,[104.16666667],4.104104166666667
03-01-02-01-01-02-07.wav,speech,calm,normal,2,male,-46.98418572315803,2553.535789489746,0.5961870104074478,0.0835515117893616,13.87288869160968,0.0540948851495726,0.0014864164404571,[133.92857143],3.7370625
03-01-02-01-01-02-08.wav,speech,calm,normal,2,female,-46.57523559606992,2278.493636204646,0.5692994942267736,0.08492267566422618,14.89975100416243,0.0607086181640625,0.0015375094953924,[156.25],3.4034166666666668
03-01-02-01-01-02-09.wav,speech,calm,normal,2,male,-46.76042570517613,1729.1630592346191,0.565828318397204,0.06994933945437269,14.245338424025475,0.0731875873602236,0.0010548551799729,[137.19512195],3.3366666666666664
03-01-02-01-01-02-10.wav,speech,calm,normal,2,female,-40.72175480539982,2454.697323725774,0.5090946728984515,0.08755485589305556,16.417246846515496,0.1091973118528106,0.0071741971187293,[127.84090909],3.603583333333333
