id,vocal_channel,emotion,emotional_intensity,repetition,gender,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_var_0,mfcc_var_1,mfcc_var_2,mfcc_var_3,mfcc_var_4,mfcc_var_5,mfcc_var_6,mfcc_var_7,mfcc_var_8,mfcc_var_9,mfcc_var_10,mfcc_var_11,mfcc_var_12,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_var_0,chroma_var_1,chroma_var_2,chroma_var_3,chroma_var_4,chroma_var_5,chroma_var_6,chroma_var_7,chroma_var_8,chroma_var_9,chroma_var_10,chroma_var_11,spectral_contrast_mean_0,spectral_contrast_mean_1,spectral_contrast_mean_2,spectral_contrast_mean_3,spectral_contrast_mean_4,spectral_contrast_mean_5,spectral_contrast_mean_6,zcr_mean,rms_mean,tempo,duration
03-01-01-01-01-01-11.wav,speech,neutral,normal,1,male,-758.8543701171875,71.90479278564453,19.165864944458008,27.339311599731445,8.181487083435059,17.790678024291992,1.2747116088867188,9.492997169494629,3.1479506492614746,2.6817023754119873,1.2542041540145874,1.4822492599487305,2.8047475814819336,25316.2265625,4284.60693359375,655.8419799804688,498.09405517578125,255.8568115234375,224.29830932617188,233.17640686035156,57.297821044921875,104.95868682861328,88.88670349121094,101.60397338867188,73.6625747680664,70.6006851196289,0.6001774072647095,0.5965191125869751,0.5791577696800232,0.62444007396698,0.6885300278663635,0.682777464389801,0.6815698742866516,0.6986430287361145,0.6907885074615479,0.6649499535560608,0.6546763777732849,0.6406338810920715,0.059209682047367096,0.0723654180765152,0.07998141646385193,0.09497351199388504,0.1120462715625763,0.11749818176031113,0.11370907723903656,0.08355175703763962,0.06567657738924026,0.053651005029678345,0.06024186685681343,0.05175205320119858,15.392313429489347,10.25704026865879,12.746333885393614,13.361069482819046,15.463116884080936,15.071698913025843,17.415783637556615,0.052808858580508475,0.0017155540408566594,[187.5],3.1364791666666667
03-01-01-01-01-01-12.wav,speech,neutral,normal,1,female,-708.8339233398438,75.42918395996094,2.3189783096313477,11.532308578491211,3.1997320652008057,8.529488563537598,-8.022232055664062,3.2352843284606934,-4.893905162811279,-7.32258415222168,-6.556319713592529,-3.194744825363159,-5.166244983673096,19119.669921875,4681.0771484375,554.9075927734375,366.1799011230469,242.15167236328125,207.21957397460938,274.7479553222656,94.73578643798828,135.7850799560547,213.7723388671875,116.88262939453125,57.53227996826172,88.73261260986328,0.4590223729610443,0.4378342032432556,0.43044912815093994,0.4652692973613739,0.4880612790584564,0.4944525957107544,0.5597543120384216,0.5841724276542664,0.5338618159294128,0.5211751461029053,0.5442811250686646,0.5105482339859009,0.11708375066518784,0.10586192458868027,0.10956192016601562,0.13386237621307373,0.12773488461971283,0.10835112631320953,0.1094549149274826,0.09301872551441193,0.1087576374411583,0.11197128891944885,0.1264413446187973,0.12203439325094223,15.533643568627689,13.411121834566217,14.933514111099118,15.270412725820535,16.99751802568642,16.113956936707456,17.988690687569875,0.06512612261730205,0.0025046200025826693,[85.22727273],3.6369583333333333
03-01-01-01-01-01-13.wav,speech,neutral,normal,1,male,-752.0955200195312,74.34214782714844,7.8951897621154785,9.511387825012207,5.648327827453613,12.030303001403809,-0.7333285808563232,1.5818407535552979,-1.0220776796340942,-2.022728204727173,-2.5054337978363037,-0.1321188360452652,2.6465988159179688,21118.052734375,7400.39599609375,412.83453369140625,353.70281982421875,235.91668701171875,214.1100311279297,196.41297912597656,85.30643463134766,115.01102447509766,133.05274963378906,102.87126159667969,57.993499755859375,40.6213493347168,0.6060040593147278,0.6350343227386475,0.6416831612586975,0.6299670338630676,0.6320468187332153,0.6746135950088501,0.705891489982605,0.6907792091369629,0.6886616349220276,0.651922881603241,0.6235637068748474,0.6102957129478455,0.06557822227478027,0.07558639347553253,0.0695543885231018,0.07419677078723907,0.10007081180810928,0.10565055906772614,0.10268453508615494,0.07568036764860153,0.07000862061977386,0.07303858548402786,0.08026156574487686,0.059183716773986816,14.020381640956284,9.541308397431736,12.324725823694687,13.486374000091176,15.824461099705319,15.600189049755087,16.326806679160146,0.06347983955536912,0.0017711211694404483,[117.1875],3.1698333333333335
03-01-01-01-01-01-14.wav,speech,neutral,normal,1,female,-784.7431030273438,52.277732849121094,6.131365776062012,14.390514373779297,0.262268990278244,2.738637924194336,-11.140384674072266,4.423401355743408,-8.787226676940918,-1.914156436920166,-3.3079874515533447,-2.1420605182647705,-0.4870273470878601,26832.845703125,3203.05029296875,696.7864990234375,414.0485534667969,248.23362731933594,108.27947998046875,431.4224853515625,87.3456802368164,243.0211639404297,63.82289505004883,78.00077056884766,77.86617279052734,24.246376037597656,0.3738578259944916,0.39061567187309265,0.3988146185874939,0.44211554527282715,0.46500107645988464,0.48776522278785706,0.4957635700702667,0.43354150652885437,0.3658224940299988,0.3393349051475525,0.36708498001098633,0.3710324466228485,0.12732678651809692,0.13010601699352264,0.11881088465452194,0.1436445266008377,0.15631291270256042,0.15094339847564697,0.14739637076854706,0.1295391321182251,0.11252548545598984,0.12232190370559692,0.1406085193157196,0.1316184103488922,14.368472727426305,12.722492618224491,13.431127477894147,14.137162042048399,15.028827378408277,14.672162090113723,17.23694023277743,0.04932988640720859,0.0010788524523377419,[130.81395349],3.470125
03-01-01-01-01-01-15.wav,speech,neutral,normal,1,male,-677.5579223632812,87.567626953125,3.757127523422241,10.619970321655273,7.315471172332764,15.39790153503418,-4.81106424331665,3.8473920822143555,0.48716267943382263,-1.237953782081604,-1.6548848152160645,-1.0821202993392944,-1.052802324295044,26622.779296875,6915.2958984375,714.0054321289062,408.81243896484375,229.8730010986328,159.27252197265625,335.0731201171875,92.66307067871094,156.80368041992188,122.18009185791016,100.73949432373047,42.44154357910156,68.56526947021484,0.5097159147262573,0.5793010592460632,0.6265467405319214,0.5850265026092529,0.6072134971618652,0.6141874194145203,0.6172423362731934,0.6230689883232117,0.5754236578941345,0.5513083934783936,0.5752050876617432,0.5588786005973816,0.05433886498212814,0.07188601791858673,0.08180096000432968,0.06463019549846649,0.08828069269657135,0.09200672805309296,0.08632636815309525,0.08494480699300766,0.08460748195648193,0.08874846249818802,0.07873301953077316,0.06449547410011292,14.726073570977947,9.97337480686469,13.608693288281957,14.419724311607279,16.191818386250436,17.042696335044962,18.333323264578205,0.06499239764636076,0.004044616594910622,[106.13207547],3.370041666666667
03-01-01-01-01-01-16.wav,speech,neutral,normal,1,female,-693.5733032226562,69.53658294677734,8.307068824768066,12.569411277770996,1.8204076290130615,5.631784439086914,-9.472465515136719,-2.6315364837646484,-6.655187129974365,-3.853361129760742,-4.374627590179443,-1.851171612739563,-4.994950771331787,19331.17578125,5822.47412109375,744.7879028320312,602.24609375,286.6034240722656,200.0440673828125,368.7623596191406,142.58755493164062,173.49041748046875,94.09915924072266,67.6250991821289,72.80125427246094,82.44618225097656,0.39787569642066956,0.3906469941139221,0.3793019652366638,0.4177264869213104,0.4670962989330292,0.4782677888870239,0.4789746105670929,0.4402587115764618,0.43911731243133545,0.4516521990299225,0.4205161929130554,0.4110806882381439,0.12458845973014832,0.12923529744148254,0.11854387819766998,0.11944974958896637,0.13006168603897095,0.1236422061920166,0.13521075248718262,0.11322673410177231,0.12701493501663208,0.1410495936870575,0.11885136365890503,0.12410024553537369,15.821103350206444,12.287141241856974,14.053228473583626,15.004851375197418,16.459273777837776,15.466049643314127,18.194223252526573,0.05654881143162393,0.002740011550486088,[119.68085106],3.7370625
03-01-01-01-01-01-17.wav,speech,neutral,normal,1,male,-673.9161376953125,88.26981353759766,12.876280784606934,19.37584686279297,11.144216537475586,21.51218605041504,1.7958341836929321,12.66981315612793,2.3426523208618164,-6.4496235847473145,0.07761798799037933,4.393855571746826,2.1727218627929688,21626.017578125,6228.990234375,518.8677368164062,418.68798828125,206.24192810058594,257.6187744140625,396.2889709472656,56.89948272705078,120.61898040771484,354.89129638671875,125.7113265991211,76.69517517089844,68.42709350585938,0.5330826640129089,0.5902864933013916,0.6137515306472778,0.6268891096115112,0.6240411400794983,0.6607010960578918,0.6831539273262024,0.717307448387146,0.6882098913192749,0.61463862657547,0.5892503261566162,0.5534398555755615,0.08143925666809082,0.10823559015989304,0.09340152889490128,0.0957159698009491,0.10363060981035233,0.108152836561203,0.09657003730535507,0.07199229300022125,0.06066592410206795,0.06399846076965332,0.07074657082557678,0.07059918344020844,15.487326424079031,10.309390848482467,14.151887425018154,14.254966779351353,16.743268755225234,17.38217607727183,18.800138139596207,0.04817030164930555,0.0037357655819505453,[85.22727273],3.8371666666666666
03-01-01-01-01-01-18.wav,speech,neutral,normal,1,female,-776.5841674804688,67.14871215820312,8.78092098236084,14.383938789367676,-0.13287793099880219,10.260217666625977,-13.132437705993652,6.926580905914307,-9.562615394592285,-9.002352714538574,-1.7696067094802856,-4.113732814788818,1.736776351928711,26027.28125,6374.26611328125,448.6204833984375,527.1701049804688,179.79176330566406,160.05325317382812,389.2525329589844,103.23472595214844,183.04061889648438,178.6651153564453,58.32962417602539,92.10950469970703,30.76154136657715,0.4843987822532654,0.41213199496269226,0.45051634311676025,0.5834096074104309,0.7269295454025269,0.8079808950424194,0.6532712578773499,0.4873320162296295,0.408298522233963,0.3889670670032501,0.3883127272129059,0.4499613642692566,0.11298003792762756,0.11488867551088333,0.11424721032381058,0.09380384534597397,0.09136290848255157,0.07516211271286011,0.07686799019575119,0.08822833746671677,0.11962328851222992,0.13346534967422485,0.13598015904426575,0.11232847720384598,15.528827528511693,11.730709455585437,12.715681472462249,12.921768832370645,15.341235571946878,14.559808059510454,17.433162570373334,0.03230594564800614,0.0017125234007835388,[90.72580645],3.4701458333333335
03-01-01-01-01-01-19.wav,speech,neutral,normal,1,male,-752.7940673828125,92.82698822021484,13.84012222290039,21.288549423217773,7.730474948883057,12.856149673461914,1.9424822330474854,8.698070526123047,-0.6363003849983215,-2.354827404022217,-3.3139076232910156,-0.11512109637260437,4.027890682220459,23686.01171875,6466.5322265625,450.3570861816406,405.6524963378906,283.8107604980469,237.96575927734375,225.35794067382812,72.69468688964844,169.7442169189453,146.87054443359375,188.15736389160156,90.71150970458984,76.58718872070312,0.5198708772659302,0.5311976075172424,0.5548473596572876,0.5479224920272827,0.5600826144218445,0.6345462799072266,0.6382493376731873,0.6161834597587585,0.6539267301559448,0.6374139189720154,0.6730998754501343,0.6306192874908447,0.05990831181406975,0.08182325214147568,0.08224157243967056,0.10218676179647446,0.11333995312452316,0.11777108907699585,0.12339039146900177,0.121612548828125,0.11181887239217758,0.07295645028352737,0.061783187091350555,0.052328284829854965,15.269572373320765,10.69627680754487,14.102579398783735,14.646685019499913,16.439900281068816,16.580096057189177,16.937753743206976,0.04257472557357595,0.002131472574546933,[170.45454545],3.370041666666667
03-01-01-01-01-01-20.wav,speech,neutral,normal,1,female,-753.0143432617188,54.91728591918945,-8.30462646484375,10.23333740234375,-1.6515218019485474,2.1753933429718018,-11.139573097229004,0.36381250619888306,-10.149351119995117,-5.935910701751709,-2.9854676723480225,-3.958296775817871,-2.314446449279785,27332.0390625,4109.970703125,664.8785400390625,404.372314453125,196.6702423095703,115.85944366455078,350.999755859375,69.68563079833984,214.39369201660156,105.63146209716797,81.43004608154297,104.80425262451172,47.5205078125,0.3786701261997223,0.3758508265018463,0.3535158634185791,0.35418808460235596,0.37607842683792114,0.37899351119995117,0.4113134741783142,0.4124089777469635,0.41283145546913147,0.37465953826904297,0.3719455897808075,0.36358028650283813,0.13344936072826385,0.12758740782737732,0.11714697629213333,0.12441723793745041,0.142191544175148,0.1386728435754776,0.14869287610054016,0.13263992965221405,0.13793234527111053,0.11966557055711746,0.12144611775875092,0.11980006098747253,13.131950008406806,12.866045253502707,13.718226931040004,14.299328091192066,16.463439922261628,15.31888988784814,18.27522898660038,0.04665781968941718,0.0014758858596906066,[137.19512195],3.470125
03-01-01-01-01-01-21.wav,speech,neutral,normal,1,male,-625.9124145507812,77.41627502441406,10.293317794799805,11.364496231079102,7.87370491027832,13.188769340515137,-8.48395824432373,4.9011311531066895,0.7937845587730408,-4.9484944343566895,-4.851120948791504,-0.7333062291145325,1.7137854099273682,21395.57421875,6762.9501953125,456.88372802734375,579.9892578125,181.28111267089844,333.14398193359375,462.7848815917969,73.33952331542969,129.23959350585938,128.39138793945312,150.83389282226562,86.76478576660156,57.38154983520508,0.5169976353645325,0.5073168277740479,0.5045228600502014,0.5028401017189026,0.5473529100418091,0.6372568011283875,0.6523696780204773,0.6746638417243958,0.6744478940963745,0.6260726451873779,0.5731252431869507,0.5304819941520691,0.09749708324670792,0.10207339376211166,0.09332770109176636,0.07476132363080978,0.09059029817581177,0.0864655151963234,0.08025206625461578,0.08240605145692825,0.07415669411420822,0.07591642439365387,0.08564087748527527,0.093685083091259,15.631099588280017,9.456506031486265,13.58503908797885,13.570998220583338,16.444978171192172,17.002198280313078,18.60406783574496,0.058055284288194446,0.005303217098116875,[144.23076923],3.8371666666666666
03-01-01-01-01-01-22.wav,speech,neutral,normal,1,female,-732.5314331054688,75.36296844482422,2.1393845081329346,13.320724487304688,-5.107878684997559,13.785239219665527,-8.487759590148926,2.1002581119537354,-4.250009059906006,-6.38444709777832,-5.926775932312012,-5.455291271209717,1.4676827192306519,28361.09765625,3869.5908203125,501.5953063964844,411.0181579589844,490.8136901855469,174.43878173828125,434.6942443847656,117.8679428100586,191.3926239013672,123.47992706298828,111.08285522460938,138.90127563476562,69.76992797851562,0.4235565662384033,0.43110913038253784,0.4778463840484619,0.4883479177951813,0.5662316679954529,0.5673019886016846,0.5595250725746155,0.571311891078949,0.5271502733230591,0.5095328688621521,0.5215300917625427,0.5001296401023865,0.09510140866041183,0.09768816828727722,0.10433487594127655,0.09689997881650925,0.11628223955631256,0.09194327890872955,0.08651458472013474,0.094477578997612,0.09404697269201279,0.10757997632026672,0.1269630491733551,0.10867013037204742,15.850034159270061,12.852291664405124,14.753657292684572,15.862779842133044,17.386489839653308,15.820505794545456,19.425114600015362,0.06127858092008798,0.0021420095581561327,[102.27272727],3.636979166666667
03-01-01-01-01-01-23.wav,speech,neutral,normal,1,male,-677.045166015625,79.10089874267578,1.4322943687438965,8.173247337341309,3.937790632247925,18.123615264892578,-9.026320457458496,1.2000733613967896,-3.7304272651672363,-2.614579677581787,-7.229079246520996,-4.814460277557373,1.1606924533843994,30061.12109375,6031.7607421875,777.3153686523438,358.18707275390625,239.67218017578125,463.5465393066406,425.2947692871094,71.98126983642578,125.16681671142578,122.78734588623047,155.80221557617188,88.99776458740234,66.9868392944336,0.5940738320350647,0.6012740731239319,0.5626562833786011,0.48736679553985596,0.5243887901306152,0.5428611636161804,0.5363777279853821,0.5238634943962097,0.5248519778251648,0.4643747806549072,0.47604823112487793,0.5303575396537781,0.09587913751602173,0.08887066692113876,0.08099759370088577,0.08030039817094803,0.10195289552211761,0.10567592829465866,0.1034032329916954,0.0942622497677803,0.1015138030052185,0.09686582535505295,0.10411527007818222,0.09194372594356537,16.563342627166907,11.382523381360658,13.958781085297538,14.685306964523688,16.537731738219396,16.653179710486732,18.966658124562553,0.0620883118872549,0.004417383577674627,[119.68085106],3.8037916666666667
